event_id,key,route,segment,split_scan,split_ns,parent_pid,parent_members,parent_member_count,observed_parent_members,raw_dropout_count,child_count,children,parent_representative,owner_child_pid,owner_child_members,owner_child_representative,new_pid_births,new_pids,failure_edge,failure_reason,failure_excess,publication_gap,new_public_point,alias_change,representative_change,external_visible,internal_only,rejoin_scan,rejoin_ns,rejoin_latency_s,rejoin_pid,rejoin_members,rejoin_to_parent_pid
000002a2--b53d86b8b1--14:81:1000038:37|40,000002a2--b53d86b8b1--14,000002a2,14,81,918146847402,1000038,37|40,2,37|40,0,2,1000038:37;1000061:40,37,1000038,37,37,1,1000061,37|40,LATERAL_GROWTH,0.09375,0,1,0,0,1,0,83,918348179194,0.201331792,1000038,37|40,1
000002a2--b53d86b8b1--14:291:1000193:184|195,000002a2--b53d86b8b1--14,000002a2,14,291,939216828794,1000193,184|195,2,184|195,0,2,1000193:184;1000211:195,184,1000193,184,184,1,1000211,184|195,LATERAL_GROWTH,0.15625,0,1,0,0,1,0,295,939617217782,0.400388988,1000193,184|195,1
000002a2--b53d86b8b1--14:299:1000175:166|185,000002a2--b53d86b8b1--14,000002a2,14,299,940028058296,1000175,166|185,2,166|185,0,2,1000175:166;1000217:185,166,1000175,166,166,1,1000217,166|185,LATERAL_GROWTH,0.03125,0,1,0,0,1,0,307,940826479691,0.798421395,1000175,166|185,1
000002a2--b53d86b8b1--14:311:1000175:166|185,000002a2--b53d86b8b1--14,000002a2,14,311,941226733940,1000175,166|185,2,166|185,0,2,1000175:166;1000226:185,166,1000175,166,166,1,1000226,166|185,LATERAL_DIAMETER,0.0625,0,1,0,0,1,0,324,942526478773,1.299744833,1000223,166|185|212,0
000002a2--b53d86b8b1--14:333:1000223:166|185|212,000002a2--b53d86b8b1--14,000002a2,14,333,943427066937,1000223,166|185|212,3,166|185|212,0,2,1000223:166|185;1000234:212,212,1000223,166|185,166,1,1000234,185|212,LATERAL_GROWTH,0.375,0,1,0,1,1,0,342,944326728283,0.899661346,1000223,166|185|212,1
000002a2--b53d86b8b1--14:378:1000223:166|185,000002a2--b53d86b8b1--14,000002a2,14,378,947936657127,1000223,166|185,2,166|185,0,2,1000190:181|185;1000223:166,166,1000223,166,166,0,,166|185,LATERAL_GROWTH,0.15625,0,1,0,0,1,0,401,950236351848,2.299694721,1000223,166|185,1
000002a2--b53d86b8b1--14:397:1000247:234|245,000002a2--b53d86b8b1--14,000002a2,14,397,949836448134,1000247,234|245,2,234|245,0,2,1000247:234;1000270:245,234,1000247,234,234,1,1000270,234|245,LATERAL_DIAMETER,0.46875,0,1,0,0,1,0,456,955746895366,5.910447232,1000247,234|245,1
000002a2--b53d86b8b1--14:401:1000190:181|185,000002a2--b53d86b8b1--14,000002a2,14,401,950236351848,1000190,181|185,2,181|185,0,2,1000190:181;1000223:166|185,181,1000190,181,181,0,,181|185,LATERAL_DIAMETER,0.21875,0,1,0,0,1,0,458,955946619755,5.710267907,1000190,181|185,1
000002a2--b53d86b8b1--14:458:1000223:166|185,000002a2--b53d86b8b1--14,000002a2,14,458,955946619755,1000223,166|185,2,166|185,0,2,1000190:181|185;1000223:166,166,1000223,166,166,0,,166|185,LATERAL_GROWTH,0.25,0,1,0,0,1,0,490,959146875669,3.200255914,1000223,166|185,1
000002a2--b53d86b8b1--14:458:1000247:234|245,000002a2--b53d86b8b1--14,000002a2,14,458,955946619755,1000247,234|245,2,234|245,0,2,1000247:234;1000304:245,234,1000247,234,234,1,1000304,234|245,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,471,957246294128,1.299674373,1000247,234|245,1
000002a2--b53d86b8b1--14:472:1000247:234|245,000002a2--b53d86b8b1--14,000002a2,14,472,957346797545,1000247,234|245,2,234|245,0,2,1000247:234;1000309:245,234,1000247,234,234,1,1000309,234|245,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,475,957647135484,0.300337939,1000247,234|245,1
000002a2--b53d86b8b1--14:479:1000247:234|245,000002a2--b53d86b8b1--14,000002a2,14,479,958046413654,1000247,234|245,2,234|245,0,2,1000247:234;1000312:245,234,1000247,234,234,1,1000312,234|245,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,484,958546994577,0.500580923,1000247,234|245,1
000002a2--b53d86b8b1--14:498:1000247:234|245,000002a2--b53d86b8b1--14,000002a2,14,498,959946795740,1000247,234|245,2,234|245,0,2,1000247:234;1000319:245,234,1000247,234,234,1,1000319,234|245,LATERAL_DIAMETER,0.40625,0,1,0,0,1,0,548,964946509887,4.999714147,1000247,234|245,1
000002a2--b53d86b8b1--14:572:1000247:234|245,000002a2--b53d86b8b1--14,000002a2,14,572,967347554000,1000247,234|245,2,234|245,0,2,1000247:234;1000350:245,234,1000247,234,234,1,1000350,234|245,LATERAL_DIAMETER,0.21875,0,1,0,0,1,0,576,967746757042,0.399203042,1000247,234|245,1
000002a2--b53d86b8b1--15:4:1000003:4|19,000002a2--b53d86b8b1--15,000002a2,15,4,970557088252,1000003,4|19,2,4|19,0,2,1000003:4;1000029:19,4,1000003,4,4,1,1000029,4|19,LATERAL_GROWTH,0.0625,0,1,0,0,1,0,49,975056342218,4.499253966,1000003,4|19,1
000002a2--b53d86b8b1--15:34:1000004:5|7,000002a2--b53d86b8b1--15,000002a2,15,34,973556543745,1000004,5|7,2,5|7,0,2,1000004:7;1000025:5|26,5,1000004,7,7,0,,5|7,LATERAL_GROWTH,0.1875,0,1,0,1,1,0,139,984026346313,10.469802568,1000004,5|7,1
000002a2--b53d86b8b1--15:96:1000008:9|16,000002a2--b53d86b8b1--15,000002a2,15,96,979737988275,1000008,9|16,2,9|16,0,2,1000008:9;1000090:16,9,1000008,9,9,1,1000090,9|16,LATERAL_DIAMETER,0.09375,0,1,0,0,1,0,101,980236505149,0.498516874,1000008,9|16,1
000002a2--b53d86b8b1--15:102:1000008:9|16,000002a2--b53d86b8b1--15,000002a2,15,102,980337104414,1000008,9|16,2,9|16,0,2,1000008:9;1000094:16,9,1000008,9,9,1,1000094,9|16,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,130,983137333571,2.800229157,1000008,9|16,1
000002a2--b53d86b8b1--15:119:1000088:87|94,000002a2--b53d86b8b1--15,000002a2,15,119,982036365489,1000088,87|94,2,87|94,0,2,1000088:87;1000105:94,87,1000088,87,87,1,1000105,87|94,LATERAL_DIAMETER,0.4375,0,1,0,0,1,0,127,982836784257,0.800418768,1000088,87|94,1
000002a2--b53d86b8b1--15:128:1000088:87|94,000002a2--b53d86b8b1--15,000002a2,15,128,982938731050,1000088,87|94,2,87|94,0,2,1000088:87;1000110:94,87,1000088,87,87,1,1000110,87|94,LATERAL_DIAMETER,0.09375,0,1,0,0,1,0,141,984227131578,1.288400528,1000088,87|94,1
000002a2--b53d86b8b1--15:132:1000107:102|103,000002a2--b53d86b8b1--15,000002a2,15,132,983337406786,1000107,102|103,2,102|103,0,2,1000107:102;1000111:103,102,1000107,102,102,1,1000111,102|103,LATERAL_DIAMETER,0.0625,0,1,0,0,1,0,138,983926888778,0.589481992,1000107,102|103,1
000002a2--b53d86b8b1--15:138:1000008:9|16,000002a2--b53d86b8b1--15,000002a2,15,138,983926888778,1000008,9|16,2,9|16,0,2,1000008:9;1000116:16,9,1000008,9,9,1,1000116,9|16,LATERAL_DIAMETER,0.125,0,1,0,0,1,0,393,1009406895585,25.480006807,1000008,9|16,1
000002a2--b53d86b8b1--15:139:1000025:5|26,000002a2--b53d86b8b1--15,000002a2,15,139,984026346313,1000025,5|26,2,5|26,0,2,1000004:5|7;1000025:26,26,1000025,26,26,0,,5|26,LATERAL_DIAMETER,0.1875,0,1,0,0,1,0,220,992117106388,8.090760075,1000025,5|26,1
000002a2--b53d86b8b1--15:235:1000138:130|141,000002a2--b53d86b8b1--15,000002a2,15,235,993616802582,1000138,130|141,2,130|141,0,2,1000138:130;1000163:141,130,1000138,130,130,1,1000163,130|141,LATERAL_GROWTH,0.0625,0,1,0,0,1,0,250,995116558859,1.499756277,1000138,130|141,1
000002a2--b53d86b8b1--15:253:1000107:103|158,000002a2--b53d86b8b1--15,000002a2,15,253,995418830445,1000107,103|158,2,103|158,0,2,1000107:103;1000175:158,103,1000107,103,103,1,1000175,103|158,LATERAL_GROWTH,0.09375,0,1,0,0,1,0,255,995616421261,0.197590816,1000107,103|158,1
000002a2--b53d86b8b1--15:263:1000138:130|141,000002a2--b53d86b8b1--15,000002a2,15,263,996416461902,1000138,130|141,2,130|141,0,2,1000138:130;1000180:141,130,1000138,130,130,1,1000180,130|141,LATERAL_DIAMETER,0.0625,0,1,0,0,1,0,266,996717189172,0.30072727,1000138,130|141,1
000002a2--b53d86b8b1--15:301:1000138:130|141,000002a2--b53d86b8b1--15,000002a2,15,301,1000206580316,1000138,130|141,2,130|141,0,2,1000138:130;1000198:141,130,1000138,130,130,1,1000198,130|141,LATERAL_DIAMETER,0.25,0,1,0,0,1,0,318,1001907042213,1.700461897,1000138,130|141,1
000002a2--b53d86b8b1--15:368:1000012:13|25,000002a2--b53d86b8b1--15,000002a2,15,368,1006906905988,1000012,13|25,2,13|25,0,2,1000012:13;1000264:25,13,1000012,13,13,1,1000264,13|25,LATERAL_GROWTH,0.03125,0,1,0,0,1,0,369,1007007238336,0.100332348,1000012,13|25,1
000002a2--b53d86b8b1--15:377:1000025:5|26,000002a2--b53d86b8b1--15,000002a2,15,377,1007806397633,1000025,5|26,2,5|26,0,2,1000025:26;1000278:5,26,1000025,26,26,1,1000278,5|26,LATERAL_GROWTH,0.0625,0,1,0,0,1,0,378,1007906318979,0.099921346,1000025,5|26,1
000002a2--b53d86b8b1--15:378:1000012:13|25,000002a2--b53d86b8b1--15,000002a2,15,378,1007906318979,1000012,13|25,2,13|25,0,2,1000012:13;1000281:25,13,1000012,13,13,1,1000281,13|25,LATERAL_GROWTH,0.125,0,1,0,0,1,0,384,1008506541744,0.600222765,1000012,13|25,1
000002a2--b53d86b8b1--15:380:1000025:5|26,000002a2--b53d86b8b1--15,000002a2,15,380,1008108833022,1000025,5|26,2,5|26,0,2,1000025:26;1000286:5,26,1000025,26,26,1,1000286,5|26,LATERAL_GROWTH,0.09375,0,1,0,0,1,0,383,1008407300887,0.298467865,1000025,5|26,1
000002a2--b53d86b8b1--15:382:1000017:18|22,000002a2--b53d86b8b1--15,000002a2,15,382,1008307021189,1000017,18|22,2,18|22,0,2,1000017:18;1000288:22,18,1000017,18,18,1,1000288,18|22,LATERAL_GROWTH,0.09375,0,1,0,0,1,0,383,1008407300887,0.100279698,1000017,18|22,1
000002a2--b53d86b8b1--15:386:1000017:18|22,000002a2--b53d86b8b1--15,000002a2,15,386,1008707406915,1000017,18|22,2,18|22,0,2,1000017:18;1000300:22,18,1000017,18,18,1,1000300,18|22,LATERAL_GROWTH,0.03125,0,1,0,0,1,0,387,1008806521412,0.099114497,1000017,18|22,1
000002a2--b53d86b8b1--15:394:1000008:9|16,000002a2--b53d86b8b1--15,000002a2,15,394,1009506536107,1000008,9|16,2,9|16,0,2,1000008:9;1000310:16,9,1000008,9,9,1,1000310,9|16,LATERAL_DIAMETER,0.03125,0,1,0,0,1,0,451,1015206957165,5.700421058,1000008,9|16,1
000002a2--b53d86b8b1--15:397:1000296:25|275,000002a2--b53d86b8b1--15,000002a2,15,397,1009807606324,1000296,25|275,2,25|275,0,2,1000296:275;1000316:25,275,1000296,275,275,1,1000316,25|275,LATERAL_GROWTH,0.03125,0,1,0,0,1,0,398,1009908086979,0.100480655,1000296,25|275,1
