score_delta_rounded_1e6,count,within_0_25
0.884229,1,0
0.884453,1,0
0.884606,1,0
0.884694,1,0
0.884712,1,0
0.884719,1,0
0.884811,1,0
0.884818,1,0
0.884882,1,0
0.885003,1,0
0.88527,1,0
0.885272,1,0
0.885586,1,0
0.885889,1,0
0.885908,1,0
0.885981,1,0
0.886069,1,0
0.886095,1,0
0.886228,1,0
0.886555,1,0
0.886625,1,0
0.886807,1,0
0.886911,1,0
0.886933,1,0
0.887136,1,0
0.8873,1,0
0.887315,1,0
0.887388,1,0
0.887395,1,0
0.887412,1,0
0.887611,1,0
0.88767,1,0
0.887704,1,0
0.888033,1,0
0.888085,1,0
0.888154,1,0
0.888223,1,0
0.88843,1,0
0.888491,1,0
0.888566,1,0
0.88871,1,0
0.888764,1,0
0.889067,1,0
0.889191,1,0
0.889344,1,0
0.889619,1,0
0.889639,1,0
0.889738,1,0
0.890042,1,0
0.890092,1,0
0.890248,1,0
0.890347,1,0
0.890507,1,0
0.890617,1,0
0.890625,32,0
0.890704,1,0
0.890975,1,0
0.891011,1,0
0.891014,1,0
0.891314,1,0
0.891319,1,0
0.891501,1,0
0.891544,1,0
0.891623,1,0
0.891875,1,0
0.892315,1,0
0.892317,1,0
0.892952,1,0
0.893401,1,0
0.893463,1,0
0.893598,1,0
0.89365,1,0
0.893931,1,0
0.894028,1,0
0.89405,1,0
0.894357,1,0
0.89438,1,0
0.894441,1,0
0.894511,1,0
0.894541,1,0
0.894816,1,0
0.894979,1,0
0.895024,1,0
0.89509,1,0
0.895322,1,0
0.89572,1,0
0.895869,1,0
0.895885,1,0
0.895963,1,0
0.896219,1,0
0.89637,1,0
0.896402,1,0
0.896549,1,0
0.896679,1,0
0.897038,1,0
0.897341,1,0
0.8978,1,0
0.898459,1,0
0.898719,1,0
0.898892,1,0
0.899681,1,0
0.899685,1,0
0.899918,1,0
0.900208,1,0
0.900416,1,0
0.900463,1,0
0.900632,1,0
0.900733,1,0
0.900939,1,0
0.901088,1,0
0.901393,1,0
0.901464,1,0
0.90157,1,0
0.901581,1,0
0.901666,1,0
0.901706,1,0
0.90172,1,0
0.901739,1,0
0.90186,1,0
0.901887,1,0
0.901922,1,0
0.901925,1,0
0.90207,1,0
0.902145,1,0
0.902429,1,0
0.9027,1,0
0.902865,1,0
0.902914,1,0
0.903102,1,0
0.903116,1,0
0.903152,1,0
0.903397,1,0
0.903642,1,0
0.903655,1,0
0.904075,1,0
0.904106,1,0
0.904294,1,0
0.90457,1,0
0.904772,1,0
0.904792,1,0
0.904862,1,0
0.905194,1,0
0.905407,1,0
0.905847,1,0
0.905958,1,0
0.906192,1,0
0.906197,1,0
0.906217,1,0
0.90625,31,0
0.906384,1,0
0.9064,1,0
0.906535,1,0
0.906559,1,0
0.90672,1,0
0.906839,1,0
0.906927,1,0
0.907043,1,0
0.907345,1,0
0.907481,1,0
0.907586,1,0
0.907605,1,0
0.907612,1,0
0.907634,1,0
0.907647,1,0
0.907648,1,0
0.908013,1,0
0.908059,1,0
0.908066,1,0
0.908192,1,0
0.908562,1,0
0.908974,1,0
0.908977,1,0
0.909287,1,0
0.909353,1,0
0.909372,1,0
0.909439,1,0
0.909505,1,0
0.909524,1,0
0.909837,1,0
0.909939,1,0
0.910223,1,0
0.910569,1,0
0.910759,1,0
0.910888,1,0
0.911065,1,0
0.911101,1,0
0.911122,1,0
0.911176,1,0
0.911208,1,0
0.911214,1,0
0.911229,1,0
0.911245,1,0
0.911306,1,0
0.911388,1,0
0.91153,1,0
0.911724,1,0
0.911765,1,0
0.911816,1,0
0.912021,1,0
0.912088,1,0
0.912146,1,0
0.912247,1,0
0.912448,1,0
0.912562,1,0
0.912594,1,0
0.912845,1,0
0.913089,1,0
0.913238,1,0
0.913457,1,0
0.913468,1,0
0.913539,1,0
0.913709,1,0
0.913807,1,0
0.913912,1,0
0.914249,1,0
0.914251,1,0
0.914288,1,0
0.9144,1,0
0.91444,1,0
0.914618,1,0
0.914695,1,0
0.914741,1,0
0.915011,1,0
0.915384,1,0
0.915735,1,0
0.915995,1,0
0.916883,1,0
0.916977,1,0
0.917161,1,0
0.917174,1,0
0.917198,1,0
0.917811,1,0
0.918087,1,0
0.919089,1,0
0.919108,1,0
0.919174,1,0
0.919248,1,0
0.919394,1,0
0.919499,1,0
0.919959,1,0
0.920258,1,0
0.920289,1,0
0.920726,1,0
0.920823,1,0
0.92083,1,0
0.921217,1,0
0.921327,1,0
0.921383,1,0
0.921436,1,0
0.92166,1,0
0.921875,28,0
0.922219,1,0
0.922284,1,0
0.922287,1,0
0.922629,1,0
0.922674,1,0
0.922712,1,0
0.922774,1,0
0.922992,1,0
0.92323,1,0
0.923232,1,0
0.923676,1,0
0.923771,1,0
0.923818,1,0
0.923901,1,0
0.924176,1,0
0.924364,1,0
0.924546,1,0
0.924586,1,0
0.92464,1,0
0.924664,1,0
0.92521,1,0
0.925343,1,0
0.925384,1,0
0.925764,1,0
0.926035,1,0
0.926165,1,0
0.926284,1,0
0.926673,1,0
0.926684,1,0
0.927071,1,0
0.927102,1,0
0.927345,1,0
0.927424,1,0
0.927619,1,0
0.927815,1,0
0.927835,1,0
0.92785,1,0
0.927853,1,0
0.927997,1,0
0.928545,1,0
0.928671,1,0
0.928923,1,0
0.929047,1,0
0.929097,1,0
0.929235,1,0
0.929328,1,0
0.929358,1,0
0.929433,1,0
0.929453,1,0
0.93004,1,0
0.930149,1,0
0.930307,1,0
0.930361,1,0
0.930446,1,0
0.930454,1,0
0.930479,1,0
0.930571,1,0
0.930696,1,0
0.93073,1,0
0.930818,1,0
0.931722,1,0
0.931741,1,0
0.93185,1,0
0.932189,1,0
0.932338,1,0
0.932422,1,0
0.932993,1,0
0.933028,1,0
0.9337,1,0
0.933702,1,0
0.934323,1,0
0.934356,1,0
0.934474,1,0
0.934764,1,0
0.935596,1,0
0.935772,1,0
0.935793,1,0
0.935858,1,0
0.936052,1,0
0.936359,1,0
0.936795,1,0
0.937273,1,0
0.937277,1,0
0.937312,1,0
0.9375,25,0
0.937601,1,0
0.937696,1,0
0.938029,1,0
0.93815,1,0
0.93841,1,0
0.938686,1,0
0.938801,1,0
0.938836,1,0
0.938919,1,0
0.938934,1,0
0.938946,1,0
0.938994,1,0
0.939107,1,0
0.939179,1,0
0.939258,1,0
0.939267,1,0
0.939394,1,0
0.939408,1,0
0.939419,1,0
0.939561,1,0
0.939606,1,0
0.939788,1,0
0.939852,1,0
0.939884,1,0
0.940111,1,0
0.940573,1,0
0.940646,1,0
0.941077,1,0
0.941101,1,0
0.941225,1,0
0.941242,1,0
0.941405,1,0
0.941636,1,0
0.941637,1,0
0.941687,1,0
0.94179,1,0
0.941813,1,0
0.941903,1,0
0.942397,1,0
0.942465,1,0
0.942499,1,0
0.942826,1,0
0.942876,1,0
0.943079,1,0
0.943166,1,0
0.943311,1,0
0.943371,1,0
0.943387,1,0
0.943441,1,0
0.943916,1,0
0.944096,1,0
0.944148,1,0
0.944275,1,0
0.944539,1,0
0.944551,1,0
0.944709,1,0
0.944936,1,0
0.945025,1,0
0.945099,1,0
0.945216,1,0
0.945559,1,0
0.945622,1,0
0.945656,1,0
0.945754,1,0
0.945856,1,0
0.94587,1,0
0.946142,1,0
0.946149,1,0
0.946305,1,0
0.946426,1,0
0.946645,1,0
0.946855,1,0
0.946897,1,0
0.947012,1,0
0.947054,1,0
0.947144,1,0
0.947154,1,0
0.947369,1,0
0.94741,1,0
0.947504,1,0
0.947762,1,0
0.947836,1,0
0.94811,1,0
0.948156,1,0
0.9484,1,0
0.948587,1,0
0.948681,1,0
0.948809,1,0
0.948967,1,0
0.949013,1,0
0.94908,1,0
0.9491,1,0
0.949158,1,0
0.949503,2,0
0.949608,1,0
0.949737,1,0
0.94992,1,0
0.950388,1,0
0.950469,1,0
0.950531,1,0
0.950559,1,0
0.950598,1,0
0.950622,1,0
0.950635,1,0
0.950822,1,0
0.951034,1,0
0.951265,1,0
0.951302,1,0
0.951422,1,0
0.951627,1,0
0.951768,1,0
0.951848,1,0
0.951907,1,0
0.952105,1,0
0.952116,1,0
0.952268,1,0
0.952447,1,0
0.95294,1,0
0.952994,1,0
0.953054,1,0
0.95307,1,0
0.953125,33,0
0.953144,1,0
0.953154,1,0
0.953393,1,0
0.953395,1,0
0.953469,1,0
0.953611,1,0
0.953674,1,0
0.953958,1,0
0.95398,1,0
0.954014,1,0
0.954197,1,0
0.954331,1,0
0.954567,1,0
0.954596,1,0
0.954653,1,0
0.954981,1,0
0.955083,1,0
0.955241,1,0
0.95546,1,0
0.955739,1,0
0.955924,1,0
0.955967,1,0
0.955979,1,0
0.95619,1,0
0.956466,1,0
0.957018,1,0
0.957208,1,0
0.957246,1,0
0.95737,1,0
0.957431,1,0
0.957436,1,0
0.957535,1,0
0.957674,1,0
0.957694,1,0
0.957805,1,0
0.958029,1,0
0.95817,1,0
0.958257,1,0
0.958273,1,0
0.958732,1,0
0.958862,1,0
0.958876,1,0
0.958996,1,0
0.959257,1,0
0.959274,1,0
0.959357,1,0
0.959394,1,0
0.959549,1,0
0.959713,1,0
0.959785,1,0
0.959831,1,0
0.959876,1,0
0.960085,1,0
0.960104,1,0
0.960311,1,0
0.960471,1,0
0.960665,1,0
0.96088,1,0
0.961105,1,0
0.961387,1,0
0.961416,1,0
0.961428,1,0
0.961477,1,0
0.96162,1,0
0.961821,1,0
0.961841,1,0
0.961933,1,0
0.961939,1,0
0.962116,1,0
0.962292,1,0
0.962535,1,0
0.963047,1,0
0.963066,1,0
0.963163,1,0
0.963618,1,0
0.963846,1,0
0.963871,1,0
0.964035,1,0
0.964435,1,0
0.964472,1,0
0.964547,1,0
0.964672,1,0
0.964734,1,0
0.965067,1,0
0.965105,1,0
0.965362,1,0
0.965468,1,0
0.965544,1,0
0.966081,1,0
0.966272,1,0
0.966333,1,0
0.966548,1,0
0.966626,1,0
0.966703,1,0
0.966716,1,0
0.966943,1,0
0.967143,1,0
0.967236,1,0
0.96727,1,0
0.967305,1,0
0.967375,1,0
0.967617,1,0
0.96789,1,0
0.967954,1,0
0.96856,1,0
0.968591,1,0
0.96861,1,0
0.968681,1,0
0.96875,46,0
0.969064,1,0
0.969114,1,0
0.969679,1,0
0.970121,1,0
0.970315,1,0
0.970995,1,0
0.971182,1,0
0.971453,1,0
0.97192,1,0
0.97247,1,0
0.972522,1,0
0.972686,1,0
0.973027,1,0
0.97321,1,0
0.973232,1,0
0.973503,1,0
0.973538,1,0
0.97363,1,0
0.973757,1,0
0.973804,1,0
0.973815,1,0
0.973873,1,0
0.973995,1,0
0.974204,1,0
0.974263,1,0
0.974358,1,0
0.974372,1,0
0.974451,1,0
0.9745,1,0
0.974545,1,0
0.974569,1,0
0.974575,1,0
0.974936,1,0
0.974943,1,0
0.975244,1,0
0.975268,1,0
0.975448,1,0
0.975588,1,0
0.975737,1,0
0.975891,1,0
0.976172,1,0
0.976363,1,0
0.976647,1,0
0.976662,1,0
0.97671,1,0
0.976825,1,0
0.976915,1,0
0.977204,1,0
0.977481,1,0
0.977943,1,0
0.977975,1,0
0.977982,1,0
0.978122,1,0
0.978165,1,0
0.978191,1,0
0.978202,1,0
0.978284,1,0
0.97833,1,0
0.978454,1,0
0.978569,1,0
0.978962,1,0
0.978972,1,0
0.978983,1,0
0.979307,1,0
0.979334,1,0
0.979388,1,0
0.979391,1,0
0.979453,1,0
0.979931,1,0
0.979938,1,0
0.980053,1,0
0.980071,1,0
0.980081,1,0
0.980411,1,0
0.980412,1,0
0.980538,1,0
0.98076,1,0
0.980895,1,0
0.981005,1,0
0.981084,1,0
0.981125,1,0
0.981453,1,0
0.98148,1,0
0.981585,1,0
0.981697,1,0
0.981762,1,0
0.981982,1,0
0.982729,1,0
0.982997,1,0
0.98308,1,0
0.9832,1,0
0.983243,1,0
0.9833,2,0
0.983352,1,0
0.983394,1,0
0.983397,1,0
0.983425,1,0
0.983432,1,0
0.983458,1,0
0.983533,1,0
0.983628,1,0
0.983646,1,0
0.983679,1,0
0.983822,1,0
0.984362,1,0
0.984375,45,0
0.984376,1,0
0.98446,1,0
0.984624,1,0
0.984718,1,0
0.984908,1,0
0.984937,1,0
0.985007,1,0
0.98504,1,0
0.985048,1,0
0.985111,1,0
0.985356,1,0
0.985485,1,0
0.98549,1,0
0.985583,1,0
0.985777,1,0
0.985778,1,0
0.985789,1,0
0.98579,2,0
0.985792,1,0
0.985822,1,0
0.985826,1,0
0.986003,1,0
0.986282,1,0
0.986324,1,0
0.98642,1,0
0.986495,1,0
0.986559,1,0
0.986667,1,0
0.986847,1,0
0.986858,1,0
0.98691,1,0
0.987031,1,0
0.987062,1,0
0.987065,1,0
0.987434,1,0
0.98749,1,0
0.987542,1,0
0.987621,1,0
0.987709,1,0
0.987728,1,0
0.987792,1,0
0.987919,1,0
0.988497,1,0
0.988654,1,0
0.988681,1,0
0.988701,1,0
0.988838,1,0
0.989097,1,0
0.989226,1,0
0.989239,1,0
0.989329,1,0
0.989468,1,0
0.989469,1,0
0.989503,1,0
0.989506,1,0
0.989524,1,0
0.989629,1,0
0.989684,1,0
0.989746,1,0
0.989751,1,0
0.989765,1,0
0.989956,1,0
0.99005,1,0
0.99012,1,0
0.990234,1,0
0.990388,1,0
0.990439,1,0
0.990547,1,0
0.99063,1,0
0.990647,1,0
0.990769,1,0
0.990905,1,0
0.990944,1,0
0.991152,1,0
0.991221,1,0
0.991228,1,0
0.99194,1,0
0.992056,1,0
0.992129,1,0
0.992488,1,0
0.992614,1,0
0.992728,1,0
0.992857,1,0
0.992867,1,0
0.992881,1,0
0.993073,1,0
0.993338,1,0
0.993388,1,0
0.993481,1,0
0.993521,1,0
0.993685,1,0
0.993699,1,0
0.993859,1,0
0.994063,1,0
0.994193,1,0
0.994266,1,0
0.994346,1,0
0.994557,1,0
0.994729,1,0
0.994911,1,0
0.995422,1,0
0.995965,1,0
0.995995,1,0
0.996182,1,0
0.996364,1,0
0.996456,1,0
0.996572,1,0
0.996593,1,0
0.996672,1,0
0.996821,1,0
0.996945,1,0
0.997223,1,0
0.997252,1,0
0.997317,1,0
0.997349,1,0
0.997413,1,0
0.997477,1,0
0.997777,1,0
0.998102,1,0
0.998281,1,0
0.998332,1,0
0.998484,1,0
0.998547,1,0
0.998552,1,0
0.998692,1,0
0.998727,1,0
0.998788,1,0
0.998809,1,0
0.998815,1,0
0.999013,1,0
0.999173,1,0
0.999301,1,0
0.999442,1,0
0.999532,1,0
0.999677,1,0
0.999855,1,0
1.0,78,0
1.000096,1,0
1.000276,1,0
1.000329,1,0
1.000622,1,0
1.000904,1,0
1.000993,1,0
1.001096,1,0
1.001169,1,0
1.001324,1,0
1.00142,1,0
1.001509,1,0
1.001559,1,0
1.001621,1,0
1.001654,1,0
1.001727,1,0
1.001779,1,0
1.001989,1,0
1.001997,1,0
1.002248,1,0
1.002405,1,0
1.002459,1,0
1.002504,1,0
1.00263,1,0
1.003058,1,0
1.003076,1,0
1.003089,1,0
1.003104,1,0
1.003237,1,0
1.003449,1,0
1.003494,1,0
1.003782,1,0
1.004021,1,0
1.004108,1,0
1.004131,1,0
1.004133,1,0
1.004136,1,0
1.004177,1,0
1.004259,1,0
1.004403,1,0
1.004443,1,0
1.00445,1,0
1.004615,1,0
1.004829,1,0
1.004916,1,0
1.005021,1,0
1.005034,1,0
1.005169,1,0
1.005213,1,0
1.005378,1,0
1.005554,1,0
1.005769,1,0
1.00578,1,0
1.005968,1,0
1.006028,1,0
1.006044,1,0
1.006246,1,0
1.006411,1,0
1.006504,1,0
1.006644,1,0
1.006869,1,0
1.006873,1,0
1.006883,1,0
1.006905,1,0
1.007086,1,0
1.007408,1,0
1.007409,1,0
1.007521,1,0
1.007533,1,0
1.007571,1,0
1.007684,1,0
1.007685,1,0
1.008013,1,0
1.008752,1,0
1.008806,1,0
1.009054,1,0
1.009083,1,0
1.009104,1,0
1.009194,1,0
1.009216,1,0
1.009767,1,0
1.01024,1,0
1.010603,1,0
1.010736,1,0
1.010748,1,0
1.010766,1,0
1.010993,1,0
1.011016,1,0
1.011365,1,0
1.011386,1,0
1.011408,1,0
1.011738,1,0
1.0118,1,0
1.011831,1,0
1.011888,1,0
1.012002,1,0
1.012119,1,0
1.012189,1,0
1.012243,1,0
1.012348,1,0
1.012594,1,0
1.012599,1,0
1.012604,1,0
1.012726,1,0
1.012989,1,0
1.013021,1,0
1.01309,1,0
1.013572,1,0
1.013978,1,0
1.014148,1,0
1.014313,1,0
1.014429,1,0
1.014771,1,0
1.014881,1,0
1.015005,1,0
1.015326,1,0
1.015349,1,0
1.015383,1,0
1.015547,1,0
1.015625,52,0
1.015832,1,0
1.015895,1,0
1.016016,1,0
1.016103,1,0
1.016114,1,0
1.016243,1,0
1.016451,1,0
1.016691,1,0
1.016916,1,0
1.016924,1,0
1.01705,1,0
1.017121,1,0
1.017191,1,0
1.017292,1,0
1.017606,1,0
1.017641,1,0
1.017672,1,0
1.017735,1,0
1.017836,1,0
1.017917,1,0
1.018122,1,0
1.018456,1,0
1.018488,1,0
1.018737,1,0
1.019106,1,0
1.019195,1,0
1.019251,1,0
1.019254,1,0
1.019304,1,0
1.019565,1,0
1.019597,1,0
1.019627,1,0
1.019928,1,0
1.020121,1,0
1.020375,1,0
1.020542,1,0
1.020787,1,0
1.020796,1,0
1.021065,1,0
1.021159,1,0
1.021218,1,0
1.021504,1,0
1.021523,1,0
1.021823,1,0
1.021832,1,0
1.021958,1,0
1.022032,1,0
1.022128,1,0
1.022365,1,0
1.022416,1,0
1.022492,1,0
1.02256,1,0
1.022723,1,0
1.023046,1,0
1.023137,1,0
1.023263,1,0
1.023453,1,0
1.023459,1,0
1.02352,1,0
1.023554,1,0
1.023563,1,0
1.023806,1,0
1.023976,1,0
1.024028,1,0
1.024157,1,0
1.024218,1,0
1.024486,1,0
1.024523,1,0
1.024541,1,0
1.024916,1,0
1.025027,1,0
1.025107,1,0
1.025253,1,0
1.025361,1,0
1.025367,1,0
1.025573,1,0
1.025912,1,0
1.026323,1,0
1.026392,1,0
1.026913,1,0
1.027105,1,0
1.027139,1,0
1.027662,1,0
1.02771,1,0
1.02779,1,0
1.027979,1,0
1.028016,1,0
1.028056,1,0
1.0283,1,0
1.02835,1,0
1.028567,1,0
1.028778,1,0
1.029345,1,0
1.029801,1,0
1.030333,1,0
1.030552,1,0
1.030578,1,0
1.030587,1,0
1.030629,1,0
1.030639,1,0
1.030677,1,0
1.030704,1,0
1.030718,1,0
1.030719,1,0
1.03073,1,0
1.03101,1,0
1.03105,1,0
1.031051,1,0
1.031084,1,0
1.031101,1,0
1.031121,1,0
1.031151,1,0
1.03125,37,0
1.031395,1,0
1.03155,1,0
1.031819,1,0
1.032228,1,0
1.032244,1,0
1.032328,1,0
1.032798,1,0
1.032826,1,0
1.03287,1,0
1.032886,1,0
1.032952,1,0
1.032962,1,0
1.03341,1,0
1.033459,1,0
1.033476,1,0
1.033773,1,0
1.034284,1,0
1.03443,1,0
1.034783,1,0
1.034784,1,0
1.034829,1,0
1.034855,1,0
1.034964,1,0
1.035014,1,0
1.035505,1,0
1.035584,1,0
1.035759,1,0
1.035876,1,0
1.036046,1,0
1.036649,1,0
1.036695,1,0
1.036768,1,0
1.036954,1,0
1.037555,1,0
1.037579,1,0
1.037637,1,0
1.037702,1,0
1.037955,1,0
1.038099,1,0
1.038163,1,0
1.038168,1,0
1.038234,1,0
1.038342,1,0
1.03847,1,0
1.03851,1,0
1.038549,1,0
1.03865,1,0
1.039094,1,0
1.039183,1,0
1.039199,1,0
1.039585,1,0
1.0397,1,0
1.0398,1,0
1.039824,1,0
1.039881,1,0
1.039998,1,0
1.040004,1,0
1.040611,1,0
1.040671,1,0
1.040819,1,0
1.040974,1,0
1.041108,1,0
1.041434,1,0
1.041534,1,0
1.042059,1,0
1.042101,1,0
1.042182,1,0
1.042494,1,0
1.04277,1,0
1.042918,1,0
1.042946,1,0
1.043392,1,0
1.043415,1,0
1.043567,1,0
1.043734,1,0
1.043979,1,0
1.044096,1,0
1.044325,1,0
1.04442,1,0
1.044447,1,0
1.044464,1,0
1.044511,1,0
1.04462,1,0
1.044657,1,0
1.04467,1,0
1.04484,1,0
1.044857,1,0
1.045215,1,0
1.04551,1,0
1.045626,1,0
1.045651,1,0
1.046342,1,0
1.04636,1,0
1.046629,1,0
1.046662,1,0
1.046874,1,0
1.046875,18,0
1.047079,1,0
1.047099,1,0
1.047231,1,0
1.047241,1,0
1.047278,1,0
1.047493,1,0
1.047817,1,0
1.047953,1,0
1.047959,1,0
1.048031,1,0
1.048168,1,0
1.048469,1,0
1.0487,1,0
1.048715,1,0
1.048954,1,0
1.048962,1,0
1.049091,1,0
1.049462,1,0
1.049683,1,0
1.049993,1,0
1.050312,1,0
1.050388,1,0
1.050882,1,0
1.050973,1,0
1.051129,1,0
1.051162,1,0
1.05125,1,0
1.051363,1,0
1.051394,1,0
1.051463,1,0
1.051466,1,0
1.051538,1,0
1.051616,1,0
1.051622,1,0
1.051749,1,0
1.051912,1,0
1.052057,1,0
1.052088,1,0
1.052185,1,0
1.052284,1,0
1.052317,1,0
1.052526,1,0
1.052842,1,0
1.052896,1,0
1.052957,1,0
1.053303,1,0
1.053348,1,0
1.053412,1,0
1.054092,1,0
1.054269,1,0
1.054596,1,0
1.054738,1,0
1.054944,1,0
1.054993,1,0
1.055015,1,0
1.055095,1,0
1.055184,1,0
1.055294,1,0
1.05531,1,0
1.055399,1,0
1.055473,1,0
1.055614,1,0
1.055704,1,0
1.055789,1,0
1.056116,1,0
1.056125,1,0
1.056498,1,0
1.056903,1,0
1.056932,2,0
1.05717,1,0
1.057527,1,0
1.057687,1,0
1.057807,1,0
1.058104,1,0
1.058181,1,0
1.058186,1,0
1.05822,1,0
1.058349,1,0
1.058433,1,0
1.058466,1,0
1.058553,1,0
1.05881,1,0
1.058992,1,0
1.059025,1,0
1.05905,1,0
1.059242,1,0
1.059325,1,0
1.059366,1,0
1.059367,1,0
1.059443,1,0
1.059481,1,0
1.059665,1,0
1.059684,1,0
1.059842,1,0
1.059968,1,0
1.060148,1,0
1.060416,1,0
1.06049,1,0
1.060594,1,0
1.060606,1,0
1.060755,1,0
1.060919,1,0
1.060926,1,0
1.06102,1,0
1.061117,1,0
1.06136,1,0
1.061585,1,0
1.06167,1,0
1.061698,1,0
1.061777,1,0
1.062149,1,0
1.062431,1,0
1.062454,1,0
1.062476,1,0
1.0625,19,0
1.062725,1,0
1.062745,1,0
1.062898,1,0
1.063003,1,0
1.063131,1,0
1.063178,1,0
1.063231,1,0
1.063239,1,0
1.063332,1,0
1.063541,1,0
1.063556,1,0
1.063633,1,0
1.063634,1,0
1.06368,1,0
1.063686,1,0
1.063689,1,0
1.06388,1,0
1.064034,1,0
1.064138,1,0
1.064477,1,0
1.064574,1,0
1.064634,1,0
1.064862,1,0
1.065024,1,0
1.065332,1,0
1.065534,1,0
1.065779,1,0
1.066202,1,0
1.066275,1,0
1.066447,1,0
1.066519,1,0
1.066609,1,0
1.066759,1,0
1.066892,1,0
1.066985,1,0
1.067,1,0
1.067064,1,0
1.067184,1,0
1.067332,1,0
1.067889,1,0
1.067972,1,0
1.068133,1,0
1.068354,1,0
1.068359,1,0
1.068394,1,0
1.068893,1,0
1.069031,1,0
1.069253,1,0
1.069327,1,0
1.069537,1,0
1.069602,1,0
1.06967,1,0
1.069868,1,0
1.06989,1,0
1.069924,1,0
1.07006,1,0
1.070162,1,0
1.070269,1,0
1.07031,1,0
1.070847,1,0
1.070862,1,0
1.07119,1,0
1.071237,1,0
1.071289,1,0
1.071321,1,0
1.071593,1,0
1.0717,1,0
1.071775,1,0
1.072058,1,0
1.072077,1,0
1.072126,1,0
1.072537,1,0
1.073062,1,0
1.073148,1,0
1.073226,1,0
1.073275,1,0
1.073365,1,0
1.073585,1,0
1.073635,1,0
1.073909,1,0
1.073929,1,0
1.07393,1,0
1.074023,1,0
1.07405,1,0
1.074115,1,0
1.074127,1,0
1.074182,1,0
1.074392,1,0
1.07471,1,0
1.07474,1,0
1.074943,1,0
1.075076,1,0
1.075281,1,0
1.076052,1,0
1.076095,1,0
1.076098,1,0
1.076279,1,0
1.076296,1,0
1.076306,1,0
1.076386,1,0
1.076469,1,0
1.076488,1,0
1.076494,1,0
1.076555,1,0
1.076663,1,0
1.076743,1,0
1.076961,1,0
1.077428,1,0
1.077619,1,0
1.077706,1,0
1.077772,1,0
1.077962,1,0
1.078079,1,0
1.078125,21,0
1.078271,1,0
1.078461,1,0
1.078739,1,0
1.078942,1,0
1.079428,1,0
1.07959,1,0
1.079685,1,0
1.079978,1,0
1.080281,1,0
1.080344,1,0
1.080386,1,0
1.080586,1,0
1.080727,1,0
1.080787,1,0
1.080998,1,0
1.0812,1,0
1.081245,1,0
1.081487,1,0
1.08192,1,0
1.082043,1,0
1.08254,1,0
1.082711,1,0
1.082843,1,0
1.082874,1,0
1.082921,1,0
1.083077,1,0
1.083318,1,0
1.083467,1,0
1.083557,1,0
1.083936,1,0
1.08412,1,0
1.08416,1,0
1.08422,1,0
1.084285,1,0
1.08438,1,0
1.084579,1,0
1.084711,1,0
1.084783,1,0
1.085053,1,0
1.085125,1,0
1.085151,1,0
1.085167,1,0
1.085193,1,0
1.085717,1,0
1.085743,1,0
1.085935,1,0
1.086646,1,0
1.087035,1,0
1.087036,1,0
1.087109,1,0
1.087136,1,0
1.087177,1,0
1.087243,1,0
1.087428,1,0
1.087608,1,0
1.087952,1,0
1.087962,1,0
1.08831,1,0
1.088355,1,0
1.088747,1,0
1.088788,1,0
1.089162,1,0
1.089163,1,0
1.089202,1,0
1.089495,1,0
1.089571,1,0
1.089601,1,0
1.089839,1,0
1.089895,1,0
1.090337,1,0
1.090444,1,0
1.090607,1,0
1.091329,1,0
1.091646,1,0
1.092214,1,0
1.092313,1,0
1.092403,1,0
1.092534,1,0
1.092563,1,0
1.092779,1,0
1.092809,1,0
1.092877,1,0
1.092893,1,0
1.092927,1,0
1.093146,1,0
1.093172,1,0
1.09329,1,0
1.093432,1,0
1.093473,1,0
1.09358,1,0
1.093746,1,0
1.09375,21,0
1.094382,1,0
1.094461,1,0
1.094484,1,0
1.094821,1,0
1.094858,1,0
1.094968,1,0
1.09539,1,0
1.095435,1,0
1.095473,1,0
1.095772,1,0
1.09598,1,0
1.096103,1,0
1.096253,1,0
1.096285,1,0
1.096428,1,0
1.096431,1,0
1.096646,1,0
1.096971,1,0
1.097145,1,0
1.097231,1,0
1.097285,1,0
1.097314,1,0
1.097384,1,0
1.097391,1,0
1.097748,1,0
1.097946,1,0
1.098664,1,0
1.09871,1,0
1.098792,1,0
1.098816,1,0
1.098983,1,0
1.099165,1,0
1.099195,1,0
1.099238,1,0
1.099267,1,0
1.099371,1,0
1.099432,1,0
1.099486,1,0
1.099489,1,0
1.099678,1,0
1.099741,1,0
1.100218,1,0
1.100302,1,0
1.100454,1,0
1.100467,1,0
1.100481,1,0
1.100577,1,0
1.100585,1,0
1.100601,1,0
1.100818,1,0
1.100935,1,0
1.101236,1,0
1.101505,1,0
1.101595,1,0
1.101864,1,0
1.101931,1,0
1.101937,1,0
1.102016,1,0
1.10203,1,0
1.102143,1,0
1.102233,1,0
1.102787,1,0
1.103174,1,0
1.103264,1,0
1.103287,1,0
1.103733,1,0
1.103925,1,0
1.104758,1,0
1.10481,1,0
1.104925,1,0
1.10512,1,0
1.105231,1,0
1.105289,1,0
1.105354,1,0
1.1055,1,0
1.105867,1,0
1.105945,1,0
1.10599,1,0
1.10602,1,0
1.10631,1,0
1.106592,1,0
1.106768,1,0
1.106848,1,0
1.106967,1,0
1.107331,1,0
1.107728,1,0
1.107738,1,0
1.107905,1,0
1.108232,1,0
1.10827,1,0
1.108435,1,0
1.108529,1,0
1.108594,1,0
