route,segment,scan_s,scan_ns,pid,event,slots,raw_ids,rep,d_m,y_m,v_mps,camera,oem,published,public_alias
route27f,16,13.397433,1045678108128,1000179,MEMBER_CHANGE|SLOT_CHANGE,4|21,166|173,166,77.0,-4.6875,-14.75,0,0,1,60
route27f,16,13.397433,1045678108128,1000181,COAST_RECOVERY_OR_QUALIFICATION_RESUME,29,168,168,87.0,-4.40625,-14.75,0,0,1,42
route27f,16,13.397433,1045678108128,1000183,SLOT_CHANGE,13,170,170,91.0,-4.25,-14.75,0,0,1,70
route27f,16,13.397433,1045678108128,1000188,MEMBER_CHANGE|SLOT_CHANGE,16|17,175|176,175,69.0,-4.90625,-14.75,0,0,1,72
route27f,16,13.397433,1045678108128,1000155,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,13.397433,1045678108128,1000187,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,13.397433,1045678108128,1000190,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,13.497754,1045778429734,1000154,SLOT_CHANGE,20,141,141,30.75,-5.46875,-14.75,0,0,1,82
route27f,16,13.497754,1045778429734,1000155,COAST_RECOVERY_OR_QUALIFICATION_RESUME,26,142,142,37.0,-5.5,-14.75,0,0,1,88
route27f,16,13.497754,1045778429734,1000158,SLOT_CHANGE,2|12,145|147,145,32.75,-5.4375,-14.75,0,0,1,83
route27f,16,13.497754,1045778429734,1000165,SLOT_CHANGE,18|22,152|162,152,27.25,-5.40625,-14.75,0,0,1,65
route27f,16,13.497754,1045778429734,1000167,REPRESENTATIVE_SWITCH,0|31,153|154,153,41.25,-5.375,-14.75,0,0,1,81
route27f,16,13.497754,1045778429734,1000179,MEMBER_CHANGE|SLOT_CHANGE,4,166,166,75.0,-4.65625,-14.75,0,0,1,60
route27f,16,13.497754,1045778429734,1000180,MEMBER_CHANGE|SLOT_CHANGE,1|11,127|167,167,25.0,-5.40625,-14.75,0,0,1,75
route27f,16,13.497754,1045778429734,1000187,COAST_RECOVERY_OR_QUALIFICATION_RESUME,21,174,174,77.0,-4.6875,-14.75,0,0,1,77
route27f,16,13.497754,1045778429734,1000138,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,13.597774,1045878449756,1000155,SLOT_CHANGE,19,142,142,37.0,-5.3125,-14.75,0,0,1,88
route27f,16,13.597774,1045878449756,1000158,SLOT_CHANGE,2|26,145|147,145,33.0,-5.40625,-14.75,0,0,1,83
route27f,16,13.597774,1045878449756,1000179,MEMBER_CHANGE|REPRESENTATIVE_SWITCH,4,173,173,73.0,-4.65625,-14.75,0,0,1,60
route27f,16,13.597774,1045878449756,1000191,PID_BIRTH_OR_REENTRY,15,178,178,39.5,5.78125,-14.75,0,0,1,89
route27f,16,13.597774,1045878449756,1000192,PID_BIRTH_OR_REENTRY,28,179,179,81.0,-4.21875,-15.0,0,0,1,34
route27f,16,13.697693,1045978368173,1000168,MEMBER_CHANGE|SLOT_CHANGE,7,160,160,47.25,-5.15625,-14.75,0,0,1,68
route27f,16,13.697693,1045978368173,1000193,PID_BIRTH_OR_REENTRY,8,180,180,81.25,-4.5625,-14.75,0,0,1,40
route27f,16,13.697693,1045978368173,1000194,PID_BIRTH_OR_REENTRY,9,181,181,91.25,-4.5,-15.0,0,0,1,80
route27f,16,13.697693,1045978368173,1000195,PID_BIRTH_OR_REENTRY,12,182,182,39.5,5.84375,-14.75,0,0,1,45
route27f,16,13.797518,1046078193423,1000179,MEMBER_CHANGE|SLOT_CHANGE,4|21,173|174,173,69.5,-4.75,-14.75,0,0,1,60
route27f,16,13.797518,1046078193423,1000196,PID_BIRTH_OR_REENTRY,19,183,183,93.5,-4.25,-14.75,0,0,1,95
route27f,16,13.797518,1046078193423,1000197,PID_BIRTH_OR_REENTRY,20,184,184,59.5,-5.0,-14.75,0,0,1,66
route27f,16,13.797518,1046078193423,1000198,PID_BIRTH_OR_REENTRY,23,185,185,55.5,-4.96875,-14.75,0,0,1,55
route27f,16,13.797518,1046078193423,1000199,PID_BIRTH_OR_REENTRY,28,186,186,40.0,6.125,-14.75,0,0,1,78
route27f,16,13.797518,1046078193423,1000154,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,13.797518,1046078193423,1000155,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,13.797518,1046078193423,1000192,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,13.898089,1046178764535,1000155,COAST_RECOVERY_OR_QUALIFICATION_RESUME,31,142,142,33.75,-5.40625,-14.75,0,0,1,88
route27f,16,13.898089,1046178764535,1000167,SLOT_CHANGE,0|4,153|154,153,36.0,-5.375,-14.5,0,0,1,81
route27f,16,13.898089,1046178764535,1000179,MEMBER_CHANGE|SLOT_CHANGE|REPRESENTATIVE_SWITCH,21,174,174,69.5,-4.65625,-14.75,0,0,1,60
route27f,16,13.898089,1046178764535,1000180,MEMBER_CHANGE|SLOT_CHANGE,1,167,167,17.5,-5.4375,-14.75,0,0,1,75
route27f,16,13.898089,1046178764535,1000181,MEMBER_CHANGE|SLOT_CHANGE,8|29,168|180,168,79.5,-4.53125,-14.75,0,0,1,42
route27f,16,13.898089,1046178764535,1000188,MEMBER_CHANGE|SLOT_CHANGE|REPRESENTATIVE_SWITCH,17,176,176,63.5,-4.71875,-14.75,0,0,1,72
route27f,16,13.898089,1046178764535,1000191,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,13.898089,1046178764535,1000199,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,13.998043,1046278718261,1000181,REPRESENTATIVE_SWITCH,8|29,168|180,180,77.25,-4.71875,-14.75,0,0,1,42
route27f,16,13.998043,1046278718261,1000194,MEMBER_CHANGE|SLOT_CHANGE,9|19,181|183,181,89.5,-4.4375,-14.75,0,0,1,80
route27f,16,14.097275,1046377950288,1000199,COAST_RECOVERY_OR_QUALIFICATION_RESUME,7,186,186,36.25,6.21875,-14.75,0,0,1,78
route27f,16,14.097275,1046377950288,1000200,PID_BIRTH_OR_REENTRY,11,187,187,131.5,-0.625,-4.0,0,0,1,43
route27f,16,14.097275,1046377950288,1000168,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,14.097275,1046377950288,1000197,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,14.198072,1046478747102,1000165,MEMBER_CHANGE|SLOT_CHANGE,18,152,152,16.25,-5.46875,-14.5,0,0,1,65
route27f,16,14.198072,1046478747102,1000195,SLOT_CHANGE,7,182,182,34.25,5.875,-14.75,0,0,1,45
route27f,16,14.198072,1046478747102,1000199,SLOT_CHANGE,15,186,186,36.0,5.875,-15.25,0,0,1,78
route27f,16,14.198072,1046478747102,1000201,PID_BIRTH_OR_REENTRY,12,188,188,38.25,5.84375,-14.75,0,0,1,35
route27f,16,14.198072,1046478747102,1000180,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,14.198072,1046478747102,1000188,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,14.298215,1046578890546,1000194,MEMBER_CHANGE|SLOT_CHANGE|REPRESENTATIVE_SWITCH,19,183,183,86.0,-4.625,-14.75,0,0,1,80
route27f,16,14.298215,1046578890546,1000195,MEMBER_CHANGE|SLOT_CHANGE,7|15,182|186,182,32.25,6.0,-14.75,0,0,1,45
route27f,16,14.298215,1046578890546,1000202,PID_BIRTH_OR_REENTRY,16,189,189,142.75,0.78125,-15.0,0,0,1,50
route27f,16,14.298215,1046578890546,1000203,PID_BIRTH_OR_REENTRY,17,190,190,30.75,5.6875,-14.25,0,0,1,41
route27f,16,14.298215,1046578890546,1000204,PID_BIRTH_OR_REENTRY,18,191,191,124.25,-0.65625,-14.75,0,0,1,52
route27f,16,14.298215,1046578890546,1000155,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,14.298215,1046578890546,1000165,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,14.398542,1046679217149,1000130,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,14.398542,1046679217149,1000183,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,14.597797,1046878472423,1000167,MEMBER_CHANGE|SLOT_CHANGE,0,153,153,26.75,-5.40625,-14.75,0,0,1,81
route27f,16,14.597797,1046878472423,1000204,SLOT_CHANGE,20,191,191,120.25,2.5625,-15.0,0,0,1,52
route27f,16,14.597797,1046878472423,1000205,PID_BIRTH_OR_REENTRY,22,192,192,50.0,-4.9375,-15.0,0,0,1,86
route27f,16,14.597797,1046878472423,1000206,PID_BIRTH_OR_REENTRY,28,193,193,139.0,-1.21875,-14.75,0,0,1,39
route27f,16,14.697633,1046978308190,1000207,PID_BIRTH_OR_REENTRY,31,154,154,30.25,-5.28125,-15.0,0,0,1,63
route27f,16,14.697633,1046978308190,1000208,PID_BIRTH_OR_REENTRY,1,194,194,44.25,-5.03125,-15.0,0,0,1,92
route27f,16,14.697633,1046978308190,1000195,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,14.697633,1046978308190,1000203,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,14.697633,1046978308190,1000206,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,14.797494,1047078169318,1000209,PID_BIRTH_OR_REENTRY,3,195,195,117.0,-0.75,-14.75,0,0,1,69
route27f,16,14.797494,1047078169318,1000194,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,14.797494,1047078169318,1000198,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,14.797494,1047078169318,1000207,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,14.89755,1047178225115,1000195,COAST_RECOVERY_OR_QUALIFICATION_RESUME,12,186,186,27.25,5.9375,-15.25,0,0,1,45
route27f,16,14.89755,1047178225115,1000201,SLOT_CHANGE,4,188,188,29.75,5.96875,-15.0,0,0,1,35
route27f,16,14.89755,1047178225115,1000204,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,14.997612,1047278287473,1000204,COAST_RECOVERY_OR_QUALIFICATION_RESUME,9,191,191,113.5,1.4375,-14.75,0,0,1,52
route27f,16,14.997612,1047278287473,1000210,PID_BIRTH_OR_REENTRY,7,196,196,132.25,-3.21875,-14.75,0,0,1,61
route27f,16,14.997612,1047278287473,1000201,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,15.097836,1047378511844,1000211,PID_BIRTH_OR_REENTRY,13,197,197,81.5,-4.75,-15.0,0,0,1,90
route27f,16,15.097836,1047378511844,1000212,PID_BIRTH_OR_REENTRY,15,198,198,39.5,-5.125,-15.0,0,0,1,56
route27f,16,15.097836,1047378511844,1000213,PID_BIRTH_OR_REENTRY,17,199,199,77.5,-5.03125,-15.0,0,0,1,46
route27f,16,15.097836,1047378511844,1000163,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,15.197487,1047478162575,1000158,MEMBER_CHANGE|SLOT_CHANGE|REPRESENTATIVE_SWITCH,26,147,147,9.75,-5.5625,-15.0,0,0,1,83
route27f,16,15.197487,1047478162575,1000214,PID_BIRTH_OR_REENTRY,18,200,200,71.75,-5.0625,-15.0,0,0,1,53
route27f,16,15.197487,1047478162575,1000169,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,15.297367,1047578042501,1000202,MEMBER_CHANGE|SLOT_CHANGE,7|16,189|196,189,128.75,-2.125,-14.75,0,0,1,50
route27f,16,15.297367,1047578042501,1000205,MEMBER_CHANGE|SLOT_CHANGE|REPRESENTATIVE_SWITCH,15|22,192|198,198,38.0,-5.15625,-15.0,0,0,1,86
route27f,16,15.397516,1047678191410,1000202,MEMBER_CHANGE|SLOT_CHANGE,16,189,189,127.0,-2.53125,-14.75,0,0,1,50
route27f,16,15.397516,1047678191410,1000205,MEMBER_CHANGE|SLOT_CHANGE|REPRESENTATIVE_SWITCH,22,192,192,38.0,-5.09375,-15.0,0,0,1,86
route27f,16,15.397516,1047678191410,1000213,SLOT_CHANGE,20,199,199,76.0,-5.0,-14.75,0,0,1,46
route27f,16,15.397516,1047678191410,1000215,PID_BIRTH_OR_REENTRY,19,201,201,42.25,-5.4375,-14.75,0,0,1,51
route27f,16,15.397516,1047678191410,1000158,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,15.397516,1047678191410,1000195,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,15.497634,1047778309802,1000216,PID_BIRTH_OR_REENTRY,23,196,196,126.25,-5.9375,-15.0,0,0,1,57
route27f,16,15.597884,1047878559118,1000181,MEMBER_CHANGE|SLOT_CHANGE,8,180,180,52.5,-5.09375,-15.0,0,0,1,42
route27f,16,15.597884,1047878559118,1000211,MEMBER_CHANGE|SLOT_CHANGE,13|20,197|199,197,74.75,-5.03125,-14.75,0,0,1,90
route27f,16,15.597884,1047878559118,1000217,PID_BIRTH_OR_REENTRY,29,168,168,55.75,-5.0,-14.0,0,0,1,64
route27f,16,15.597884,1047878559118,1000218,PID_BIRTH_OR_REENTRY,25,202,202,105.0,3.0625,-14.75,0,0,1,79
route27f,16,15.597884,1047878559118,1000208,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,15.697403,1047978078404,1000219,PID_BIRTH_OR_REENTRY,26,203,203,96.75,6.0,-14.75,0,0,1,76
route27f,16,15.697403,1047978078404,1000181,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,15.697403,1047978078404,1000209,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,15.697403,1047978078404,1000217,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,15.797713,1048078388703,1000220,PID_BIRTH_OR_REENTRY,27,204,204,33.25,-5.40625,-15.0,0,0,1,93
route27f,16,15.797713,1048078388703,1000167,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,15.898611,1048179286598,1000211,REPRESENTATIVE_SWITCH,13|20,197|199,199,69.25,-5.03125,-14.75,0,0,1,90
route27f,16,15.998558,1048279232924,1000205,MEMBER_CHANGE|SLOT_CHANGE,22|27,192|204,192,29.25,-5.25,-15.0,0,0,1,86
route27f,16,16.098325,1048379000151,1000221,PID_BIRTH_OR_REENTRY,28,205,205,69.75,-5.21875,-14.75,0,0,1,71
route27f,16,16.098325,1048379000151,1000222,PID_BIRTH_OR_REENTRY,29,206,206,87.25,5.875,-14.75,0,0,1,74
route27f,16,16.197752,1048478426995,1000204,MEMBER_CHANGE|SLOT_CHANGE,9|25,191|202,191,96.0,1.125,-14.75,0,0,1,52
route27f,16,16.197752,1048478426995,1000205,MEMBER_CHANGE|SLOT_CHANGE|REPRESENTATIVE_SWITCH,27,204,204,27.75,-5.375,-14.75,0,0,1,86
route27f,16,16.197752,1048478426995,1000223,PID_BIRTH_OR_REENTRY,31,207,207,62.5,5.5,-14.75,0,0,1,94
route27f,16,16.197752,1048478426995,1000215,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,16.197752,1048478426995,1000216,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,16.197752,1048478426995,1000221,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,16.197752,1048478426995,1000222,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,16.29735,1048578025072,1000221,COAST_RECOVERY_OR_QUALIFICATION_RESUME,2,205,205,66.0,-5.34375,-15.0,0,0,1,71
route27f,16,16.29735,1048578025072,1000224,PID_BIRTH_OR_REENTRY,0,208,208,82.25,-8.5625,-15.0,0,0,1,59
route27f,16,16.29735,1048578025072,1000225,PID_BIRTH_OR_REENTRY,1,209,209,28.75,-12.5625,-0.25,0,0,1,48
route27f,16,16.29735,1048578025072,1000226,PID_BIRTH_OR_REENTRY,3,210,210,40.0,-5.34375,-15.0,0,0,1,67
route27f,16,16.29735,1048578025072,1000227,PID_BIRTH_OR_REENTRY,4,211,211,94.25,-3.125,-15.0,0,0,1,36
route27f,16,16.29735,1048578025072,1000228,PID_BIRTH_OR_REENTRY,5,212,212,58.75,5.46875,-14.75,0,0,1,85
route27f,16,16.29735,1048578025072,1000229,PID_BIRTH_OR_REENTRY,7,213,213,37.25,5.4375,-14.5,0,0,1,54
route27f,16,16.29735,1048578025072,1000170,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,16.397292,1048677967021,1000202,SLOT_CHANGE,12,189,189,111.0,-0.875,-14.75,0,0,1,50
route27f,16,16.397292,1048677967021,1000204,REPRESENTATIVE_SWITCH,9|25,191|202,202,92.5,1.15625,-14.75,0,0,1,52
route27f,16,16.397292,1048677967021,1000216,COAST_RECOVERY_OR_QUALIFICATION_RESUME,16,196,196,111.25,-4.0,-14.75,0,0,1,57
route27f,16,16.397292,1048677967021,1000230,PID_BIRTH_OR_REENTRY,8,214,214,73.25,-5.40625,-6.75,0,0,1,91
route27f,16,16.397292,1048677967021,1000205,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,16.497861,1048778536718,1000204,MEMBER_CHANGE|SLOT_CHANGE|REPRESENTATIVE_SWITCH,9,191,191,91.0,0.59375,-14.75,0,0,1,52
route27f,16,16.497861,1048778536718,1000231,PID_BIRTH_OR_REENTRY,15,215,215,50.5,-5.4375,-14.75,0,0,1,84
route27f,16,16.497861,1048778536718,1000202,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,16.497861,1048778536718,1000226,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,16.497861,1048778536718,1000228,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,16.497861,1048778536718,1000230,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,16.598299,1048878974657,1000202,COAST_RECOVERY_OR_QUALIFICATION_RESUME,17,189,189,107.75,-1.53125,-14.75,0,0,1,50
route27f,16,16.598299,1048878974657,1000224,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,16.598299,1048878974657,1000227,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,16.598299,1048878974657,1000231,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,16.797262,1049077937606,1000232,PID_BIRTH_OR_REENTRY,19,216,216,86.0,10.3125,-2.75,0,0,1,32
route27f,16,16.797262,1049077937606,1000233,PID_BIRTH_OR_REENTRY,22,217,217,76.25,-2.4375,-15.25,0,0,1,58
route27f,16,16.797262,1049077937606,1000202,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,16.897631,1049178306438,1000234,PID_BIRTH_OR_REENTRY,23,218,218,71.0,-3.4375,-14.75,0,0,1,77
route27f,16,16.897631,1049178306438,1000232,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,16.997873,1049278548304,1000232,COAST_RECOVERY_OR_QUALIFICATION_RESUME,25,216,216,85.25,10.3125,-2.75,0,0,1,32
route27f,16,16.997873,1049278548304,1000235,PID_BIRTH_OR_REENTRY,27,219,219,62.0,6.0625,-14.75,0,0,1,40
route27f,16,16.997873,1049278548304,1000214,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,16.997873,1049278548304,1000221,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,17.098119,1049378794802,1000223,SLOT_CHANGE,28,207,207,51.5,4.625,-14.75,0,0,1,94
route27f,16,17.098119,1049378794802,1000229,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,17.098119,1049378794802,1000232,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,17.098119,1049378794802,1000235,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,17.198269,1049478944122,1000200,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,17.198269,1049478944122,1000223,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,17.297914,1049578589588,1000211,MEMBER_CHANGE|SLOT_CHANGE|REPRESENTATIVE_SWITCH,13,197,197,48.75,-5.65625,-14.75,0,0,1,90
route27f,16,17.297914,1049578589588,1000236,PID_BIRTH_OR_REENTRY,29,220,220,97.75,5.75,-14.75,0,0,1,82
route27f,16,17.297914,1049578589588,1000179,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,17.297914,1049578589588,1000233,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,17.497964,1049778639295,1000237,PID_BIRTH_OR_REENTRY,31,199,199,45.0,-5.5,-14.75,0,0,1,34
route27f,16,17.497964,1049778639295,1000238,PID_BIRTH_OR_REENTRY,0,221,221,51.75,5.0,-14.75,0,0,1,95
route27f,16,17.497964,1049778639295,1000239,PID_BIRTH_OR_REENTRY,1,222,222,61.25,0.8125,-14.75,0,0,1,89
route27f,16,17.497964,1049778639295,1000225,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,17.497964,1049778639295,1000236,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,17.598131,1049878806426,1000240,PID_BIRTH_OR_REENTRY,2,223,223,75.75,2.40625,-14.75,0,0,1,68
route27f,16,17.598131,1049878806426,1000241,PID_BIRTH_OR_REENTRY,3,224,224,63.0,-3.8125,-14.5,0,0,1,66
route27f,16,17.598131,1049878806426,1000239,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,17.697127,1049977802010,1000239,COAST_RECOVERY_OR_QUALIFICATION_RESUME,4,222,222,58.0,0.8125,-14.5,0,0,1,89
route27f,16,17.697127,1049977802010,1000237,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,17.697127,1049977802010,1000238,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,17.697127,1049977802010,1000240,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,17.79794,1050078615221,1000234,MEMBER_CHANGE|SLOT_CHANGE,3|23,218|224,218,57.75,-3.71875,-14.5,0,0,1,77
route27f,16,17.79794,1050078615221,1000240,COAST_RECOVERY_OR_QUALIFICATION_RESUME,5,223,223,72.25,2.6875,-14.5,0,0,1,68
route27f,16,17.79794,1050078615221,1000242,PID_BIRTH_OR_REENTRY,7,225,225,61.25,-3.28125,-14.5,0,0,1,78
route27f,16,17.79794,1050078615221,1000243,PID_BIRTH_OR_REENTRY,8,226,226,52.25,5.09375,-14.5,0,0,1,75
route27f,16,17.79794,1050078615221,1000162,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,17.79794,1050078615221,1000219,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,17.79794,1050078615221,1000239,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,17.898105,1050178780738,1000239,COAST_RECOVERY_OR_QUALIFICATION_RESUME,11,222,222,54.75,0.40625,-14.5,0,0,1,89
route27f,16,17.898105,1050178780738,1000240,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,17.898105,1050178780738,1000243,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,17.997542,1050278217578,1000244,PID_BIRTH_OR_REENTRY,12,227,227,29.25,-12.96875,0.25,0,0,1,72
route27f,16,17.997542,1050278217578,1000239,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,18.097191,1050377866218,1000245,PID_BIRTH_OR_REENTRY,14,228,228,55.75,6.375,-14.0,0,0,1,88
route27f,16,18.097191,1050377866218,1000246,PID_BIRTH_OR_REENTRY,15,229,229,58.25,-1.28125,-14.25,0,0,1,65
route27f,16,18.097191,1050377866218,1000247,PID_BIRTH_OR_REENTRY,17,230,230,54.75,7.53125,-14.25,0,0,1,33
route27f,16,18.097191,1050377866218,1000248,PID_BIRTH_OR_REENTRY,18,231,231,33.25,-5.40625,-14.25,0,0,1,70
route27f,16,18.097191,1050377866218,1000249,PID_BIRTH_OR_REENTRY,19,232,232,39.25,-5.28125,-14.75,0,0,1,41
route27f,16,18.197617,1050478292643,1000239,COAST_RECOVERY_OR_QUALIFICATION_RESUME,21,222,222,47.75,-1.21875,-14.0,0,0,1,89
route27f,16,18.197617,1050478292643,1000250,PID_BIRTH_OR_REENTRY,20,233,233,54.5,-4.96875,-14.0,0,0,1,39
route27f,16,18.197617,1050478292643,1000251,PID_BIRTH_OR_REENTRY,22,234,234,49.5,-3.3125,-14.25,0,0,1,80
route27f,16,18.197617,1050478292643,1000245,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,18.197617,1050478292643,1000246,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,18.197617,1050478292643,1000249,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,18.398051,1050678726889,1000242,MEMBER_CHANGE|SLOT_CHANGE,7|20,225|233,225,52.75,-3.875,-14.0,0,0,1,78
route27f,16,18.398051,1050678726889,1000252,PID_BIRTH_OR_REENTRY,25,235,235,52.25,6.71875,-14.0,0,0,1,55
route27f,16,18.398051,1050678726889,1000253,PID_BIRTH_OR_REENTRY,26,236,236,40.25,5.28125,-14.25,0,0,1,63
route27f,16,18.597423,1050878098535,1000239,MEMBER_CHANGE|SLOT_CHANGE,21|22,222|234,222,42.75,-1.84375,-13.75,0,0,1,89
route27f,16,18.597423,1050878098535,1000252,SLOT_CHANGE,27,235,235,49.75,5.09375,-13.75,0,0,1,55
route27f,16,18.597423,1050878098535,1000254,PID_BIRTH_OR_REENTRY,28,237,237,51.5,-3.125,-13.75,0,0,1,35
route27f,16,18.597423,1050878098535,1000253,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,18.697811,1050978486370,1000242,MEMBER_CHANGE|SLOT_CHANGE,7,225,225,47.75,-3.59375,-13.75,0,0,1,78
route27f,16,18.697811,1050978486370,1000255,PID_BIRTH_OR_REENTRY,29,238,238,32.75,-6.09375,-13.5,0,0,1,61
route27f,16,18.697811,1050978486370,1000248,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,18.697811,1050978486370,1000252,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,18.697811,1050978486370,1000254,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,18.988717,1051269392223,1000256,PID_BIRTH_OR_REENTRY,0,239,239,44.75,8.0,-13.75,0,0,1,56
route27f,16,18.988717,1051269392223,1000257,PID_BIRTH_OR_REENTRY,31,240,240,47.0,6.3125,-13.75,0,0,1,38
route27f,16,19.088948,1051369623145,1000258,PID_BIRTH_OR_REENTRY,1,241,241,30.0,-6.40625,-13.5,0,0,1,62
route27f,16,19.088948,1051369623145,1000256,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,19.088948,1051369623145,1000257,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
route27f,16,19.198853,1051479527923,1000247,OBSERVATION_OR_QUALIFICATION_GAP,,,,,,,,,,
